date,runoff
18990814,33.98016
18990815,49.837568
18990816,45.30688
18990817,52.669248
18990818,67.110816
18990819,80.986048
18990820,70.508832
18990821,60.597952
18990822,51.253408
18990823,33.98016
18990824,31.431648
18990825,28.0902656
18990826,20.812848
18990827,19.963344
18990828,18.264336
18990829,17.414832
18990830,14.86632
18990831,12.8275104
18990901,11.609888
18990902,11.043552
18990903,10.477216
18990904,9.91088
18990905,11.609888
18990906,11.043552
18990907,10.477216
18990908,11.043552
18990909,12.176224
18990910,9.91088
18990911,19.11384
18990912,42.4752
18990913,63.7128
18990914,38.22768
18990915,23.7011616
18990916,19.11384
18990917,18.264336
18990918,14.86632
18990919,14.1584
18990920,12.8275104
18990921,12.176224
18990922,11.609888
18990923,11.043552
18990924,11.609888
18990925,16.565328
18990926,14.1584
18990927,11.043552
18990928,41.05936
18990929,45.30688
18990930,29.166304
18991001,19.963344
18991002,16.565328
18991003,17.414832
18991004,13.4787968
18991005,12.8275104
18991006,17.414832
18991007,24.7772
18991008,100.52464
18991009,137.053312
18991010,106.471168
18991011,96.560288
18991012,80.986048
18991013,67.110816
18991014,52.669248
18991015,41.05936
18991016,33.98016
18991017,30.298976
18991018,26.9859104
18991019,24.7772
18991020,22.65344
18991021,20.812848
18991022,19.11384
18991023,18.264336
18991024,17.414832
18991025,20.812848
18991026,17.414832
18991027,16.565328
18991028,14.86632
18991029,16.565328
18991030,28.0902656
18991031,36.81184
18991101,52.669248
18991102,90.61376
18991103,150.928544
18991104,160.556256
18991105,90.61376
18991106,75.605856
18991107,67.110816
18991108,57.483104
18991109,51.253408
18991110,42.4752
18991111,39.64352
18991112,33.98016
18991113,30.298976
18991114,29.166304
18991115,26.9859104
18991116,25.8815552
18991117,26.9859104
18991118,24.7772
18991119,22.65344
18991120,20.812848
18991121,23.7011616
18991122,22.65344
18991123,21.662352
18991124,20.812848
18991125,21.662352
18991126,22.65344
18991127,21.662352
18991128,24.7772
18991129,26.9859104
18991130,30.298976
18991201,43.89104
18991202,31.431648
18991203,30.298976
18991204,33.98016
18991205,36.81184
18991206,31.431648
18991207,29.166304
18991208,28.0902656
18991209,25.8815552
18991210,25.8815552
18991211,22.65344
18991212,24.7772
18991213,26.9859104
18991214,33.98016
18991215,43.89104
18991216,41.05936
18991217,32.56432
18991218,29.166304
18991219,28.0902656
18991220,26.9859104
18991221,25.8815552
18991222,28.0902656
18991223,23.7011616
18991224,32.56432
18991225,70.508832
18991226,117.231552
18991227,132.522624
18991228,96.560288
18991229,70.508832
18991230,63.7128
18991231,49.837568
18991231,45.590048
19000101,37.378176
19000102,36.245504
19000103,32.847488
19000104,31.714816
19000105,32.847488
19000106,41.908864
19000107,43.041536
19000108,41.908864
19000109,53.80192
19000110,41.908864
19000111,40.776192
19000112,45.590048
19000113,155.459232
19000114,181.22752
19000115,158.007744
19000116,107.60384
19000117,84.667232
19000118,79.28704
19000119,95.144448
19000120,143.849344
19000121,158.007744
19000122,176.696832
19000123,146.114688
19000124,107.60384
19000125,88.631584
19000126,72.491008
19000127,63.995968
19000128,57.766272
19000129,56.6336
19000130,54.934592
19000131,49.271232
19000201,47.005888
19000202,45.590048
19000203,44.174208
19000204,43.041536
19000205,61.164288
