Date,runoff
2012122821,73.43490133
2012122903,76.561548
2012122909,81.68216933
2012122915,90.49577333
2012122921,97.78734933
2012123003,101.9876747
2012123009,103.5450987
2012123015,102.223648
2012123021,98.56606133
2012123103,93.905588
2012123109,88.99734267
2012123115,84.25427867
2012123121,79.69999333
2013010103,75.40527867
2013010109,71.216752
2013010115,67.24060133
2013010121,63.252652
2013010203,59.606864
2013010209,56.85777467
2013010215,54.99358533
2013010221,53.36536933
2013010303,52.78723467
2013010309,53.200188
2013010315,53.38896667
2013010321,52.810832
2013010403,52.25629467
2013010409,51.76075067
2013010415,51.24160933
2013010421,50.580884
2013010503,49.943756
2013010509,49.60159467
2013010515,49.17684267
2013010521,48.37453333
2013010603,47.69021067
2013010609,46.60473333
2013010615,45.60184667
2013010621,44.46917467
2013010703,43.26571067
2013010709,42.03864933
2013010715,40.811588
2013010721,39.33675467
2013010803,38.03890133
2013010809,37.08320933
2013010815,35.98593333
2013010821,34.06275067
2013010903,31.891796
2013010909,29.88602267
2013010915,28.989324
2013010921,28.1115032
2013011003,27.4389792
2013011009,26.90096
2013011015,26.56705773
2013011021,25.9134116
2013011103,25.3399964
2013011109,24.84563227
2013011115,24.3772252
2013011121,23.84038587
2013011203,23.27758947
2013011209,22.72895147
2013011215,22.2888612
2013011221,21.84169173
2013011303,21.4924512
2013011309,21.21872213
2013011315,20.97802933
2013011321,20.6287888
2013011403,20.44001013
2013011409,20.39281547
2013011415,20.4447296
2013011421,20.4447296
2013011503,20.40697387
2013011509,20.27010933
2013011515,20.22763413
2013011521,20.77981173
2013011603,20.5721552
2013011609,20.28426773
2013011615,20.10020853
2013011621,20.0482944
2013011703,19.9916608
2013011709,19.85951573
2013011715,19.91142987
2013011721,20.08133067
2013011803,21.18946144
2013012103,143.141424
2013012109,146.574836
2013012115,151.778048
2013012121,156.3913267
2013012203,160.4382693
2013012209,162.5266333
2013012215,161.8187133
2013012221,157.9841467
2013012303,152.1886416
2013012503,73.765264
2013012509,70.331852
2013012515,65.10504267
2013012521,60.64514667
2013012603,57.18813733
2013012609,54.14408133
2013012615,51.22981067
2013012621,48.881876
2013012703,47.26545867
2013012709,45.99120267
2013012715,44.85853067
2013012721,43.45448933
2013012803,42.13303867
2013012809,41.05936
2013012815,40.25705067
2013012821,39.51373467
2013012903,38.64063333
2013012909,38.121492
2013012915,37.72033733
2013012921,37.14220267
2013013003,36.599464
2013013009,36.36349067
2013013015,36.96522267
2013013021,36.033128
2013013103,33.92116667
2013013109,33.307636
2013013115,33.33123333
2013013121,34.15714
2013020103,36.12751733
2013020109,38.369264
2013020115,39.63172133
2013020121,39.70251333
2013020203,39.61992267
2013020209,39.72611067
2013020215,40.25705067
2013020221,40.68180267
2013020303,41.05936
2013020309,41.35432667
2013020315,41.802676
2013020321,42.07404533
2013020403,42.20383067
2013020409,42.46340133
2013020415,42.18023333
2013020421,41.31893067
2013020503,40.068272
2013020509,38.78221733
2013020515,37.74393467
2013020521,36.68205467
2013020603,35.65557067
2013020609,34.66448267
2013020615,33.82677733
2013020621,32.97727333
2013020703,32.09237333
2013020709,31.33725867
2013020715,30.70013067
2013020721,29.88602267
2013020803,29.449472
2013021103,137.407272
2013021109,141.584
2013021115,147.8018973
2013021121,152.2853907
2013021203,154.609728
2013021209,154.2793653
2013021215,151.6246653
2013021221,147.388944
2013021303,142.4806987
2013021309,137.3954733
2013021315,133.230544
2013021321,127.2604187
2013021403,120.4738256
2013021503,88.206832
2013021509,85.24536667
2013021515,80.738276
2013021521,76.96270267
2013021603,73.85965333
2013021609,70.80379867
2013021615,68.11370267
2013021621,65.70677467
2013021703,63.7128
2013021709,62.00199333
2013021715,60.89291867
2013021721,60.35018
2013021803,59.925428
2013021809,59.47707867
2013021815,58.863548
2013021821,58.06123867
2013021903,57.25892933
2013021909,56.75158667
2013021915,56.40942533
2013021921,56.33863333
2013022003,56.12625733
2013022009,56.067264
2013022015,56.29143867
2013022021,55.98467333
2013022103,55.33574667
2013022109,54.297464
2013022115,53.21198667
2013022121,51.819744
2013022203,50.52189067
2013022209,49.28303067
2013022215,48.209352
2013022221,47.10027733
2013022303,46.06199467
2013022309,45.448464
2013022315,46.16818267
2013022321,48.02057333
2013022403,49.75497733
2013022409,54.085088
2013022415,60.82212667
2013022421,67.323192
2013022503,74.296204
2013022509,81.81195467
2013022515,88.92655067
2013022521,94.69609867
2013022603,98.97901467
2013022609,101.9876747
2013022615,103.922656
2013022621,107.462256
2013022703,112.7598573
2013022709,116.9365853
2013022715,123.7680133
2013022721,132.0388787
2013022803,139.8259987
2013022809,146.5866347
2013022815,152.0140213
2013022821,156.5801053
2013030103,160.910216
2013030109,165.157736
2013030115,169.3226653
2013030121,172.9212587
2013030203,175.457972
2013030209,176.413664
2013030215,175.6231533
2013030221,172.803272
2013030303,168.5982272
2013030503,88.773168
2013030509,84.86780933
2013030515,78.93308
2013030521,73.871452
2013030603,69.93069733
2013030609,67.110816
2013030615,64.65669333
2013030621,63.29984667
2013030703,62.69811467
2013030709,62.580128
2013030715,62.47394
2013030721,62.09638267
2013030803,62.14357733
2013030809,62.94588667
2013030815,63.86618267
2013030821,64.62129733
2013030903,65.74217067
2013030909,66.615272
2013030915,67.12261467
2013030921,67.110816
2013031003,66.88664133
2013031009,65.93094933
2013031015,64.23194133
2013031021,62.27336267
2013031103,60.491764
2013031109,59.040528
2013031115,57.412312
2013031121,55.607116
2013031203,53.695732
2013031209,51.93773067
2013031215,51.22981067
2013031221,50.474696
2013031303,50.08534
2013031309,50.74606533
2013031315,51.86693867
2013031321,52.38608
2013031403,52.48046933
2013031409,52.71644267
2013031415,53.17659067
2013031421,53.9789
2013031503,55.66610933
2013031509,59.05232667
2013031515,63.37063867
2013031521,66.59167467
2013031603,67.86593067
2013031609,67.61815867
2013031615,65.91915067
2013031621,63.18186
2013031703,60.14960267
2013031709,57.31792267
2013031715,54.98178667
2013031721,52.71644267
2013031803,50.66347467
2013031809,48.94086933
2013031815,47.43064
2013031821,46.17998133
2013031903,45.31867867
2013031909,44.57536267
2013031915,44.00902667
2013031921,43.23031467
2013032003,42.62858267
2013032009,41.96785733
2013032015,41.24813867
2013032021,40.422232
2013032103,39.608124
2013032109,38.95919733
2013032115,38.25127733
2013032121,37.74393467
2013032203,37.36637733
2013032209,36.96522267
2013032215,36.58766533
2013032221,35.97413467
2013032303,35.33700667
2013032309,34.71167733
2013032315,34.25152933
2013032321,33.555408
2013032403,33.01266933
2013032409,32.316548
2013032415,31.8564
2013032421,32.00978267
2013032503,32.281152
2013032509,32.72950133
2013032515,34.5111
2013032521,37.802928
2013032603,40.37503733
2013032609,42.439804
2013032615,44.71694667
2013032621,47.572224
2013032703,51.02923333
